last_name, first_name,player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
Ray, Robbie,592662,TOR,FF,4-Seamer,-1.2,-22,1866,59.4,471,0.222,0.431,0.316,24,24.6,21,0.243,0.457,0.328,43.2
Manaea, Sean,640455,OAK,SIFT,Sinker,-0.1,-2,1787,60,438,0.273,0.463,0.343,25,26,19.3,0.266,0.47,0.34,45.2
Gausman, Kevin,592332,SF,FF,4-Seamer,-0.7,-12,1583,52.7,421,0.257,0.416,0.331,19.5,19.2,19.5,0.278,0.485,0.352,44.8
Mahle, Tyler,641816,CIN,FF,4-Seamer,-0.6,-10,1697,53.1,387,0.236,0.435,0.337,26.9,34.6,21.4,0.215,0.365,0.308,41.2
Burnes, Corbin,669203,MIL,FC,Cutter,-1.6,-22,1356,52.3,364,0.237,0.328,0.288,32.1,32.1,31,0.199,0.291,0.255,32.1
Hendricks, Kyle,543294,CHC,SIFT,Sinker,0.1,1,1199,42.7,357,0.291,0.475,0.366,13.3,14.6,19,0.281,0.443,0.339,34.2
Richards, Garrett,572070,BOS,FF,4-Seamer,0.4,5,1236,53,355,0.304,0.487,0.389,17.8,14.6,15.8,0.313,0.515,0.395,52.5
Houser, Adrian,605288,MIL,SIFT,Sinker,-1.8,-23,1266,53.8,355,0.209,0.268,0.288,13.8,15.8,17.4,0.235,0.318,0.304,37.1
Cease, Dylan,656302,CWS,FF,4-Seamer,-0.1,-2,1383,46.8,352,0.264,0.449,0.361,23,19.3,18,0.276,0.502,0.385,46.8
Senzatela, Antonio,622608,COL,FF,4-Seamer,-0.3,-4,1303,54.2,352,0.292,0.385,0.319,13.9,10.8,12.3,0.296,0.421,0.331,41.2
Urías, Julio,628711,LAD,FF,4-Seamer,0.1,1,1331,47.8,347,0.276,0.483,0.354,21.2,23.6,19.9,0.252,0.462,0.332,38.1
Wheeler, Zack,554430,PHI,FF,4-Seamer,-1,-14,1360,42.4,339,0.224,0.317,0.279,26,33,24,0.216,0.315,0.272,32.3
Hill, Rich,448179,NYM,CUKC,Curveball,-0.9,-10,1105,44.3,337,0.209,0.298,0.287,23.9,20.2,16.6,0.23,0.353,0.31,29.2
Buehler, Walker,621111,LAD,FF,4-Seamer,-1.3,-18,1403,44.5,336,0.202,0.366,0.295,20.3,23.8,19.3,0.241,0.424,0.331,45.8
Pivetta, Nick,601713,BOS,FF,4-Seamer,0,0,1422,51.8,336,0.255,0.435,0.347,20.9,24.1,17.4,0.233,0.412,0.324,46.3
Happ, J.A.,457918,STL,FF,4-Seamer,0.1,2,1442,53.9,336,0.266,0.532,0.382,20.3,22.9,17.7,0.256,0.508,0.367,46.5
Márquez, Germán,608566,COL,FF,4-Seamer,0.1,1,1267,45.4,334,0.272,0.436,0.366,14.1,7.5,12.1,0.322,0.515,0.404,45.8
Matz, Steven,571927,TOR,SIFT,Sinker,-0.6,-7,1328,51.9,326,0.296,0.422,0.352,18.7,21.8,19.1,0.277,0.426,0.34,42.2
Rogers, Trevor,669432,MIA,FF,4-Seamer,-1.2,-15,1251,57.7,325,0.222,0.344,0.306,26.8,30.5,26.1,0.219,0.362,0.306,40.2
Gilbert, Logan,669302,SEA,FF,4-Seamer,-1.4,-19,1307,61.5,324,0.254,0.401,0.311,21.6,21.9,17.7,0.258,0.438,0.323,50.6
McKenzie, Triston,663474,CLE,FF,4-Seamer,0.5,6,1216,61.6,322,0.227,0.465,0.359,19.2,19.9,18.9,0.259,0.471,0.365,44.3
Davies, Zach,605200,CHC,SIFT,Sinker,1.4,19,1352,52.5,318,0.305,0.5,0.407,9.8,10.7,12.7,0.331,0.565,0.434,55
Morton, Charlie,450203,ATL,CUKC,Curveball,-2,-21,1096,36.7,315,0.127,0.187,0.184,40.1,40.3,29.9,0.173,0.245,0.228,23.5
Cole, Gerrit,543037,NYY,FF,4-Seamer,-1.3,-19,1399,47.1,312,0.225,0.398,0.289,27.6,34,24.1,0.223,0.421,0.295,49.5
Gray, Jon,592351,COL,FF,4-Seamer,1.3,16,1208,47.6,309,0.331,0.518,0.404,17.1,15.9,16.1,0.292,0.461,0.363,44.2
Peralta, Freddy,642547,MIL,FF,4-Seamer,-1.7,-20,1216,51.6,309,0.156,0.308,0.277,31,35.6,28.9,0.177,0.323,0.28,41.9
Taillon, Jameson,592791,NYY,FF,4-Seamer,-0.5,-5,1171,49.4,305,0.2,0.4,0.298,28,28.9,21.7,0.204,0.407,0.296,47.4
Rodón, Carlos,607074,CWS,FF,4-Seamer,-2,-26,1302,58.7,301,0.199,0.336,0.275,29.7,29.9,25.4,0.205,0.369,0.282,40
Gausman, Kevin,592332,SF,FS,Splitter,-2.2,-23,1061,35.3,301,0.133,0.224,0.187,45.9,45.8,29.1,0.156,0.234,0.193,34.9
Garcia, Luis,677651,HOU,FF,4-Seamer,-0.2,-2,1118,44.7,299,0.301,0.488,0.384,19.1,16.4,17.2,0.298,0.507,0.389,50.2
Scherzer, Max,453286,LAD,FF,4-Seamer,-1.4,-18,1316,46.7,299,0.193,0.359,0.281,30.7,31.1,26.2,0.202,0.385,0.287,40.8
Fried, Max,608331,ATL,FF,4-Seamer,-0.9,-9,999,39.1,295,0.264,0.4,0.32,16.5,14.2,15.7,0.273,0.395,0.322,38.2
Stroman, Marcus,573186,NYM,SIFT,Sinker,-0.4,-5,1159,42.3,294,0.294,0.426,0.354,17.2,13.9,17.8,0.304,0.476,0.364,48.9
Miley, Wade,489119,CIN,FC,Cutter,-0.3,-3,1207,46.6,292,0.279,0.483,0.356,18.6,13,19.1,0.269,0.438,0.329,35.3
Gibson, Kyle,502043,PHI,SIFT,Sinker,-0.2,-2,980,34,291,0.265,0.377,0.327,17.7,15.8,20.9,0.266,0.397,0.33,49.5
Castillo, Luis,622491,CIN,CH,Changeup,-0.4,-4,960,30.3,291,0.209,0.312,0.275,32.6,28.2,18.8,0.2,0.268,0.246,29.9
Wainwright, Adam,425794,STL,CUKC,Curveball,-1,-11,1047,34.1,290,0.212,0.336,0.261,27,24.8,22,0.239,0.363,0.283,27.6
Snell, Blake,605483,SD,FF,4-Seamer,-0.7,-9,1232,52.5,289,0.213,0.406,0.328,21.4,26,23.1,0.248,0.501,0.37,44.5
Singer, Brady,663903,KC,SIFT,Sinker,0.6,8,1288,56.3,287,0.325,0.462,0.396,22.8,20.9,19.1,0.268,0.416,0.347,41.1
Heaney, Andrew,571760,NYY,FF,4-Seamer,0,0,1338,57.4,287,0.271,0.537,0.371,27.8,27.5,18.9,0.236,0.451,0.329,45
Corbin, Patrick,571578,WSH,SL,Slider,0,0,1050,38.2,287,0.211,0.406,0.29,40.7,33.4,23.5,0.209,0.4,0.282,38.7
Dunning, Dane,641540,TEX,SIFT,Sinker,-0.4,-4,996,52.2,285,0.278,0.425,0.349,12.6,17.5,22.8,0.292,0.457,0.362,50.5
Giolito, Lucas,608337,CWS,CH,Changeup,-1.1,-10,944,31.8,283,0.218,0.383,0.287,35.4,31.8,26.3,0.202,0.296,0.248,24.7
Skubal, Tarik,669373,DET,FF,4-Seamer,0.8,9,1091,42.8,283,0.291,0.611,0.42,24,24.7,19.2,0.306,0.627,0.43,52.5
Lyles, Jordan,543475,TEX,FF,4-Seamer,1,12,1170,39.5,283,0.298,0.603,0.416,20.1,17,15.6,0.273,0.548,0.389,45.2
Eovaldi, Nathan,543135,BOS,FF,4-Seamer,-0.2,-2,1237,42.3,282,0.312,0.468,0.36,19.4,22,18.7,0.265,0.401,0.314,38.9
Irvin, Cole,608344,OAK,FF,4-Seamer,-0.6,-7,1094,40.8,281,0.257,0.397,0.322,18.6,19.9,17.9,0.265,0.439,0.334,42.2
Berríos, José,621244,TOR,SIFT,Sinker,-1.3,-12,901,29.6,279,0.23,0.346,0.303,14.8,18.6,21.1,0.266,0.384,0.334,37.4
Hill, Rich,448179,NYM,FF,4-Seamer,0.4,4,1177,47.2,279,0.269,0.526,0.366,21.9,25.4,25.8,0.257,0.496,0.347,42.4
Minor, Mike,501985,KC,FF,4-Seamer,-0.3,-3,1123,42.8,278,0.246,0.472,0.342,18.9,22.3,20.5,0.224,0.447,0.316,36.3
Kaprielian, James,621076,OAK,FF,4-Seamer,0.1,1,1069,52.8,276,0.25,0.471,0.354,27.8,25.7,20.5,0.232,0.431,0.332,43.5
Valdez, Framber,664285,HOU,SIFT,Sinker,-0.8,-8,1083,51.8,275,0.26,0.354,0.323,13.9,7.6,13.2,0.276,0.41,0.338,50
Gallen, Zac,668678,ARI,FF,4-Seamer,-1,-11,1128,53.7,272,0.217,0.366,0.315,15.3,25.4,21.5,0.234,0.388,0.316,47.1
Javier, Cristian,664299,HOU,FF,4-Seamer,-0.1,-1,1065,59.4,271,0.226,0.421,0.353,26.4,24.4,21.3,0.274,0.53,0.401,51
Kershaw, Clayton,477132,LAD,SL,Slider,-1.7,-14,860,47.6,271,0.198,0.353,0.272,44,39.9,34.6,0.188,0.337,0.251,42
Peacock, Matt,676840,ARI,SIFT,Sinker,0.4,3,904,68.3,271,0.321,0.508,0.387,10.1,7,12.7,0.288,0.449,0.343,50.4
Singer, Brady,663903,KC,SL,Slider,0.4,3,873,38.2,271,0.241,0.382,0.311,29.1,25.5,22.2,0.246,0.388,0.303,35.2
Giolito, Lucas,608337,CWS,FF,4-Seamer,0,1,1303,43.9,270,0.251,0.427,0.339,25.6,22.2,17.2,0.255,0.45,0.342,42.8
Gray, Jon,592351,COL,SL,Slider,-1.3,-13,966,38.1,265,0.156,0.3,0.254,38.8,37.4,26.2,0.16,0.27,0.236,34.3
Keuchel, Dallas,572971,CWS,SIFT,Sinker,0.8,8,1032,37.9,265,0.298,0.48,0.397,13.2,9.8,11.7,0.303,0.475,0.39,44.7
Allard, Kolby,663465,TEX,FF,4-Seamer,0,0,964,46.9,264,0.229,0.445,0.319,18.7,24.2,21.1,0.254,0.47,0.334,42.5
Bubic, Kris,663460,KC,FF,4-Seamer,-0.6,-6,1144,52,262,0.217,0.355,0.318,20.8,20.6,19.1,0.244,0.412,0.347,39.8
Fedde, Erick,607200,WSH,SIFT,Sinker,0.6,6,998,41.4,261,0.336,0.52,0.415,13.3,13,16.3,0.303,0.47,0.374,44.9
Woodruff, Brandon,605540,MIL,FF,4-Seamer,-0.9,-8,947,33.7,260,0.19,0.328,0.271,30.5,43.5,25.6,0.212,0.349,0.284,33.6
Flexen, Chris,623167,SEA,FC,Cutter,0.8,7,826,29.4,259,0.308,0.446,0.351,15.7,10,11.8,0.295,0.45,0.345,41.9
Yarbrough, Ryan,642232,TB,FC,Cutter,1.2,12,998,40.1,258,0.325,0.582,0.409,15.3,16.7,14.8,0.29,0.502,0.36,34
Flexen, Chris,623167,SEA,FF,4-Seamer,-0.7,-7,1124,40,257,0.273,0.459,0.344,18,23,17.4,0.244,0.463,0.333,43.1
Davies, Zach,605200,CHC,CH,Changeup,1.6,14,849,32.9,256,0.258,0.472,0.34,36.7,26.2,22.7,0.248,0.392,0.303,32.7
Greinke, Zack,425844,HOU,FF,4-Seamer,-0.4,-4,1027,39.9,255,0.267,0.492,0.345,11.9,17.3,19.8,0.291,0.505,0.355,47.2
Kikuchi, Yusei,579328,SEA,FC,Cutter,-0.4,-4,896,35,255,0.276,0.476,0.395,19.5,9,14.7,0.315,0.557,0.427,51.1
Ray, Robbie,592662,TOR,SL,Slider,-1.1,-11,967,30.8,254,0.173,0.321,0.247,45.8,48,28,0.162,0.282,0.222,41.9
DeSclafani, Anthony,543101,SF,SL,Slider,-1.2,-11,914,35.7,253,0.224,0.367,0.29,32.2,29.2,23.9,0.236,0.385,0.291,34.8
Keller, Mitch,656605,PIT,FF,4-Seamer,0.3,4,1054,56.7,253,0.313,0.495,0.39,17.7,19.8,17.6,0.282,0.473,0.368,46.5
Musgrove, Joe,605397,SD,SL,Slider,-1.6,-13,815,27.7,253,0.16,0.258,0.231,36.6,36,25.1,0.195,0.305,0.261,29.2
Hendricks, Kyle,543294,CHC,CH,Changeup,0.8,6,780,27.8,252,0.268,0.444,0.33,24.1,15.1,13,0.259,0.416,0.304,24
Ureña, José,570632,DET,SIFT,Sinker,0.9,7,804,47.4,252,0.309,0.473,0.387,17.3,10.3,15.6,0.3,0.455,0.375,49.7
Castillo, Luis,622491,CIN,SIFT,Sinker,1.3,10,753,23.8,250,0.344,0.505,0.413,12.9,11.2,15.1,0.301,0.451,0.371,44.8
Smyly, Drew,592767,ATL,FF,4-Seamer,0.7,7,998,46.7,250,0.329,0.586,0.426,13.7,11.6,11.3,0.312,0.548,0.396,48.2
Morton, Charlie,450203,ATL,FF,4-Seamer,-0.3,-3,1075,36,248,0.23,0.355,0.3,23.2,27,19.3,0.233,0.392,0.311,40.4
Quantrill, Cal,615698,CLE,SIFT,Sinker,-0.4,-3,851,36.1,248,0.238,0.39,0.313,17.3,21,21.8,0.249,0.399,0.309,34.7
Paddack, Chris,663978,SD,FF,4-Seamer,0.7,8,1149,61.5,246,0.314,0.531,0.383,21.1,18.7,13.9,0.303,0.514,0.364,46.5
Anderson, Ian,666120,ATL,FF,4-Seamer,-1.2,-12,1025,47.1,246,0.216,0.349,0.287,21.1,21.1,19,0.242,0.409,0.319,40.6
Espino, Paolo,502179,WSH,FF,4-Seamer,0.4,4,958,55.2,243,0.289,0.524,0.369,11.8,14.4,14.2,0.289,0.539,0.364,49.7
Pineda, Michael,501381,MIN,FF,4-Seamer,-0.8,-7,925,54.2,243,0.284,0.493,0.364,14.6,14.8,14.6,0.307,0.556,0.38,56.2
Arrieta, Jake,453562,SD,SIFT,Sinker,2.5,23,930,53.3,242,0.379,0.649,0.483,11.5,9.9,13.9,0.311,0.547,0.406,43.4
Berríos, José,621244,TOR,CUKC,Curveball,0,0,929,30.5,241,0.203,0.345,0.262,34.4,40.2,26.1,0.2,0.359,0.25,35
Suter, Brent,608718,MIL,FF,4-Seamer,-1.4,-12,886,72.6,240,0.256,0.395,0.314,20.3,23.3,21.5,0.245,0.384,0.297,36.1
McCullers Jr., Lance,621121,HOU,SIFT,Sinker,-0.5,-5,949,34,239,0.293,0.476,0.381,16.6,15.1,18.6,0.278,0.423,0.352,52.3
Wood, Alex,622072,SF,SL,Slider,-0.5,-3,693,31.6,239,0.184,0.313,0.262,39.9,38.1,31.5,0.189,0.301,0.253,37
Means, John,607644,BAL,FF,4-Seamer,0.1,1,1117,48,239,0.232,0.505,0.341,21.2,20.9,14.9,0.264,0.561,0.37,51.2
Shaw, Bryan,543766,CLE,FC,Cutter,-1.1,-12,1066,78,239,0.238,0.352,0.317,21.6,15.5,13.9,0.267,0.412,0.339,40.8
Gonzales, Marco,594835,SEA,SIFT,Sinker,0,0,1054,45.4,239,0.242,0.539,0.357,17.2,20.1,17.4,0.251,0.529,0.356,43.3
Lynn, Lance,458681,CWS,FF,4-Seamer,-1.5,-15,1051,40.3,238,0.187,0.297,0.255,32.5,35.7,23.5,0.173,0.297,0.24,45.9
Anderson, Tyler,542881,SEA,FF,4-Seamer,0.1,1,948,36.4,237,0.257,0.456,0.341,21.9,22.8,16.7,0.261,0.472,0.35,37
Montas, Frankie,593423,OAK,SIFT,Sinker,-0.5,-4,885,29.2,235,0.311,0.471,0.383,17,11.1,17.2,0.281,0.463,0.361,42.1
Senzatela, Antonio,622608,COL,SL,Slider,0.7,5,766,31.9,234,0.282,0.472,0.347,26.9,24.4,20.9,0.237,0.391,0.298,46
Smyly, Drew,592767,ATL,CUKC,Curveball,-0.3,-3,897,41.9,233,0.218,0.382,0.284,38.8,33.9,21.2,0.21,0.359,0.266,24.5
Alcantara, Sandy,645261,MIA,CH,Changeup,-0.7,-5,728,23.5,233,0.229,0.346,0.285,30.8,28.8,23.1,0.235,0.362,0.289,37.8
Walker, Taijuan,592836,NYM,FF,4-Seamer,0.2,1,901,35.4,232,0.218,0.469,0.324,24.4,29.3,21.1,0.227,0.477,0.326,46.6
Mills, Alec,621219,CHC,SIFT,Sinker,-1.4,-11,831,42.9,232,0.299,0.455,0.358,10.4,11.2,13.6,0.307,0.455,0.36,45.7
Nola, Aaron,605400,PHI,CUKC,Curveball,-0.6,-4,801,27,232,0.212,0.405,0.277,36.2,39.2,29,0.189,0.313,0.228,29.9
Akin, Keegan,669211,BAL,FF,4-Seamer,-0.6,-6,1011,57.2,231,0.25,0.451,0.331,20,22.1,14.2,0.253,0.487,0.353,43.9
Gray, Sonny,543243,CIN,SIFT,Sinker,0,0,653,29.3,230,0.212,0.384,0.305,20.8,36.5,29,0.193,0.323,0.274,40
Crismatt, Nabil,622503,SD,CH,Changeup,-0.2,-2,686,51.3,230,0.258,0.376,0.318,28.5,22.2,23.4,0.238,0.354,0.287,34.6
Montas, Frankie,593423,OAK,FF,4-Seamer,-0.5,-5,878,29,229,0.214,0.405,0.299,24.6,27.9,20,0.245,0.47,0.331,50.3
Urías, Julio,628711,LAD,CUKC,Curveball,-2.1,-20,953,34.2,229,0.155,0.233,0.187,26.2,33.2,24.1,0.175,0.273,0.207,19.9
Urquidy, José,664353,HOU,FF,4-Seamer,-1.1,-10,896,54.9,227,0.237,0.423,0.298,19.8,16.7,15.7,0.264,0.493,0.334,40.8
Smith, Caleb,592761,ARI,FF,4-Seamer,0.5,4,995,48.1,226,0.234,0.446,0.366,21.7,21.2,18.1,0.233,0.451,0.362,36.5
Gutierrez, Vladimir,661269,CIN,FF,4-Seamer,1.2,10,865,47.2,226,0.315,0.569,0.417,14.1,13.3,14.4,0.287,0.512,0.375,50.6
Alcantara, Sandy,645261,MIA,SIFT,Sinker,-1.8,-16,874,28.2,226,0.229,0.361,0.312,18,11.5,18.3,0.26,0.381,0.308,37
López, Jorge,605347,BAL,SIFT,Sinker,1,8,777,35.9,226,0.287,0.456,0.372,13.4,16.4,20.3,0.275,0.446,0.362,43.7
Nola, Aaron,605400,PHI,FF,4-Seamer,-0.3,-4,1115,37.5,225,0.265,0.471,0.352,22.4,23.6,19.8,0.257,0.522,0.36,45.4
Wainwright, Adam,425794,STL,SIFT,Sinker,-1.7,-15,861,28.1,225,0.175,0.225,0.235,9.6,22.2,22.3,0.231,0.343,0.293,47
Darvish, Yu,506433,SD,FC,Cutter,0.3,3,942,34,223,0.34,0.624,0.45,26.3,14.3,21.1,0.282,0.471,0.363,41.3
Rodríguez, Richard,593144,ATL,FF,4-Seamer,-1.5,-12,813,86.1,222,0.221,0.399,0.282,17.9,14.9,12.9,0.257,0.504,0.335,45.3
Wood, Alex,622072,SF,SIFT,Sinker,-1.2,-12,1019,46.4,222,0.251,0.41,0.334,20.5,20.3,19.4,0.274,0.453,0.356,44
Corbin, Patrick,571578,WSH,SIFT,Sinker,0.7,5,784,28.5,222,0.306,0.544,0.401,12.5,10.8,14.5,0.308,0.528,0.39,45.8
Keuchel, Dallas,572971,CWS,CH,Changeup,0.2,2,779,28.6,222,0.244,0.378,0.297,29.8,14.9,15.2,0.289,0.46,0.345,30.1
Odorizzi, Jake,543606,HOU,FF,4-Seamer,-0.6,-6,1020,55.2,221,0.236,0.4,0.317,23.2,24,16.3,0.227,0.414,0.316,40.7
Anderson, Tyler,542881,SEA,FC,Cutter,-0.3,-2,702,27,220,0.248,0.405,0.303,22.6,23.2,21.5,0.245,0.368,0.281,28
Bubic, Kris,663460,KC,CH,Changeup,1.2,8,679,30.8,219,0.251,0.503,0.365,28,23.7,23.3,0.262,0.501,0.357,40.1
Williams, Trevor,592866,NYM,FF,4-Seamer,-0.6,-5,743,48.3,219,0.274,0.442,0.362,19.2,22.8,20.8,0.253,0.418,0.335,35.7
Webb, Logan,657277,SF,SIFT,Sinker,-1.6,-13,834,37.7,218,0.276,0.392,0.328,16,11,20.2,0.273,0.384,0.322,42
Adams, Austin,613534,SD,SL,Slider,-0.8,-7,838,87.1,217,0.145,0.208,0.288,35.3,33.2,28.7,0.158,0.256,0.307,23.7
Alzolay, Adbert,640470,CHC,SL,Slider,-1.1,-8,778,39.8,216,0.181,0.317,0.253,37.4,36.1,25.3,0.186,0.334,0.256,30.9
Means, John,607644,BAL,CH,Changeup,-0.3,-2,635,27.3,216,0.227,0.44,0.297,30,21.8,22.1,0.225,0.399,0.28,28.6
Ryu, Hyun Jin,547943,TOR,CH,Changeup,0,0,684,25.4,216,0.256,0.414,0.32,25.3,14.8,14.1,0.274,0.41,0.318,31.6
Cease, Dylan,656302,CWS,SL,Slider,-0.9,-8,906,30.6,216,0.176,0.264,0.253,50.1,43.1,28,0.148,0.226,0.218,25.7
McGee, Jake,459429,SF,FF,4-Seamer,-1.1,-8,791,90.1,215,0.194,0.333,0.263,18.9,22.8,18.4,0.219,0.396,0.28,49
Manaea, Sean,640455,OAK,CH,Changeup,-1.3,-10,728,24.4,214,0.238,0.327,0.27,31,22.9,17.9,0.228,0.338,0.268,38.1
Fleming, Josh,676596,TB,SIFT,Sinker,0.4,3,745,45.7,214,0.272,0.41,0.329,20.6,14.5,20.7,0.288,0.428,0.343,37
Plesac, Zach,668676,CLE,FF,4-Seamer,1.9,17,915,41.5,213,0.326,0.626,0.437,16.9,14.6,13.2,0.322,0.636,0.431,54.4
Keller, Brad,641745,KC,SL,Slider,-0.4,-3,818,34.8,212,0.237,0.349,0.3,30.2,30.7,20.5,0.248,0.415,0.326,50
Mahle, Tyler,641816,CIN,SL,Slider,0.1,1,994,31.1,212,0.262,0.429,0.332,28.7,17.9,15.5,0.266,0.426,0.328,29.9
Wheeler, Zack,554430,PHI,SL,Slider,-1.3,-11,799,24.9,211,0.196,0.317,0.251,30,30.3,26.3,0.224,0.344,0.27,31.1
Yarbrough, Ryan,642232,TB,CH,Changeup,1.6,11,697,28,211,0.238,0.398,0.289,25.3,19,13.6,0.281,0.412,0.306,21.6
Bumgarner, Madison,518516,ARI,FC,Cutter,0,0,786,34.3,211,0.263,0.468,0.343,21,17.1,14.8,0.25,0.414,0.316,39
Bassitt, Chris,605135,OAK,SIFT,Sinker,-1,-8,850,35.7,209,0.255,0.386,0.328,15.6,10,19.4,0.286,0.434,0.356,35
Colomé, Alex,517008,MIN,FC,Cutter,0.2,2,777,70.5,209,0.23,0.372,0.298,31.8,23.9,21,0.222,0.391,0.278,37.1
Stripling, Ross,548389,TOR,FF,4-Seamer,0.5,4,859,50.9,209,0.263,0.579,0.389,22.3,23.9,20.4,0.272,0.581,0.384,48.6
Ober, Bailey,641927,MIN,FF,4-Seamer,-1,-8,856,58,208,0.251,0.466,0.326,24.8,28.4,18.6,0.235,0.444,0.323,48.9
Hoffman, Jeff,656546,CIN,FF,4-Seamer,0.5,4,762,56,208,0.276,0.518,0.407,24.1,19.2,18.6,0.263,0.472,0.376,44.7
Márquez, Germán,608566,COL,SL,Slider,-0.3,-2,749,26.9,207,0.245,0.448,0.324,40.1,31.9,30.3,0.207,0.347,0.267,34.4
Ryu, Hyun Jin,547943,TOR,FF,4-Seamer,0.1,1,966,35.9,207,0.282,0.521,0.369,18.3,18.8,19,0.281,0.527,0.369,58.6
Miley, Wade,489119,CIN,CH,Changeup,-0.9,-6,709,27.4,205,0.253,0.339,0.311,34,18,21.3,0.243,0.339,0.292,28.5
Corbin, Patrick,571578,WSH,FF,4-Seamer,1.6,12,766,27.9,204,0.337,0.539,0.408,11.9,10.3,12.6,0.334,0.547,0.409,37.3
McClanahan, Shane,663556,TB,FF,4-Seamer,-0.4,-3,799,40.9,204,0.308,0.5,0.39,19.3,15.7,19.5,0.322,0.573,0.411,55
Gant, John,607231,MIN,SIFT,Sinker,-0.5,-4,732,37.1,204,0.248,0.358,0.353,12.9,14.2,18.6,0.298,0.453,0.389,45.3
Ross, Joe,605452,WSH,SIFT,Sinker,-1.1,-9,792,46.6,204,0.266,0.412,0.359,16.5,15.2,21.2,0.288,0.479,0.373,41.2
Patiño, Luis,672715,TB,FF,4-Seamer,-0.7,-6,826,60.5,204,0.228,0.37,0.305,23.1,18.1,15.3,0.259,0.47,0.338,44.7
Widener, Taylor,642203,ARI,FF,4-Seamer,-0.2,-1,809,66.5,202,0.259,0.494,0.375,20.2,19.8,20,0.275,0.539,0.396,50.4
Harvey, Matt,518774,BAL,FF,4-Seamer,2,15,760,34.1,202,0.319,0.568,0.408,15.3,18.3,14.7,0.325,0.612,0.417,50.7
Eflin, Zach,621107,PHI,SIFT,Sinker,-0.7,-5,670,41.5,201,0.255,0.388,0.31,14.3,21.9,22.1,0.27,0.434,0.309,46.4
Rodriguez, Eduardo,593958,BOS,CH,Changeup,0.3,2,628,23.1,200,0.263,0.384,0.311,28.9,18,19,0.238,0.334,0.27,26.6
Alcantara, Sandy,645261,MIA,SL,Slider,-0.2,-1,746,24.1,200,0.189,0.335,0.268,38.3,32,27.7,0.186,0.31,0.244,39
Rasmussen, Drew,656876,TB,FF,4-Seamer,-1.8,-14,781,65,200,0.221,0.337,0.282,25,22,20.2,0.265,0.391,0.319,55.1
Lyles, Jordan,543475,TEX,SL,Slider,-0.7,-5,688,23.2,200,0.229,0.415,0.293,29.5,22,17.4,0.253,0.44,0.311,36.1
Anderson, Brett,474463,MIL,SIFT,Sinker,0.3,2,680,45.1,199,0.318,0.509,0.385,10.4,11.6,16.5,0.322,0.523,0.398,51.9
González, Chi Chi,592346,COL,FF,4-Seamer,1.6,12,758,46.4,199,0.328,0.531,0.401,14.6,13.1,13.2,0.314,0.54,0.393,44.8
Green, Chad,643338,NYY,FF,4-Seamer,-1.3,-11,854,65.1,198,0.185,0.364,0.266,29.9,32.3,21.8,0.219,0.418,0.291,47.2
Megill, Tylor,656731,NYM,FF,4-Seamer,-0.1,-1,895,57.6,198,0.261,0.494,0.357,21.5,26.8,19.3,0.231,0.44,0.329,47.2
Ryu, Hyun Jin,547943,TOR,FC,Cutter,0.2,1,680,25.3,198,0.251,0.403,0.303,19.3,23.7,19.7,0.26,0.417,0.302,39.3
Lauer, Eric,641778,MIL,FF,4-Seamer,0.4,3,858,43.9,198,0.25,0.407,0.339,26.5,29.3,18.3,0.217,0.387,0.305,36.4
Velasquez, Vince,592826,SD,FF,4-Seamer,0.9,7,874,49.9,197,0.222,0.581,0.394,26.5,27.9,20.8,0.213,0.505,0.356,48.7
Anderson, Ian,666120,ATL,CH,Changeup,-0.7,-4,684,31.4,197,0.197,0.37,0.298,34.9,25.9,22,0.218,0.414,0.319,31.7
Rodriguez, Eduardo,593958,BOS,FF,4-Seamer,0.3,4,1085,39.9,197,0.297,0.491,0.373,31.3,32.5,20.9,0.231,0.384,0.307,33.6
Moore, Matt,519043,PHI,FF,4-Seamer,0.8,6,713,56.9,196,0.309,0.558,0.411,17.8,15.8,16.9,0.278,0.481,0.367,42.3
Brubaker, JT,664141,PIT,SL,Slider,0.5,3,665,34.2,196,0.228,0.484,0.319,42.5,36.7,32.7,0.209,0.411,0.288,39.8
Irvin, Cole,608344,OAK,CH,Changeup,-0.3,-2,590,22,196,0.257,0.337,0.281,21.6,12.8,16.8,0.277,0.392,0.308,28.2
Ohtani, Shohei,660271,LAA,FF,4-Seamer,0,0,895,44.2,195,0.294,0.512,0.401,20.8,17.9,22.4,0.28,0.459,0.381,51.2
Kelly, Merrill,518876,ARI,FF,4-Seamer,1,8,783,32.3,194,0.317,0.599,0.414,18.6,17,18.6,0.263,0.518,0.364,43.3
Suárez, Ranger,624133,PHI,SIFT,Sinker,-3,-22,734,45.5,192,0.21,0.25,0.241,19.2,25.5,24,0.212,0.271,0.247,35.7
Matz, Steven,571927,TOR,CH,Changeup,-1.8,-11,598,23.4,192,0.209,0.341,0.274,24.6,19.3,17.4,0.237,0.393,0.291,34.5
Wheeler, Zack,554430,PHI,SIFT,Sinker,-2,-12,582,18.2,191,0.251,0.333,0.273,17.3,13.6,22,0.24,0.313,0.25,21
