year,last_name, first_name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,Woodruff, Brandon,605540,R,FF,944,96.5,2356,17.5,0.8303846608682134,0.8761173511834028,153.04160275143082,157.63810593002648,4-Seam Fastball,88,60,765,-4.596503178595668,4.5965031785956585,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Zimmermann, Bruce,669145,L,FF,449,91.4,2320,16.9,0.7701031725032647,0.8060422288676562,209.7202073440191,202.95872524581225,4-Seam Fastball,81,660,675,6.761482098206841,6.761482098206847,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Martínez, Carlos,593372,R,FF,349,93.4,2052,14.7,0.7271053952072982,0.8436190514202965,132.07833320163513,140.90993752063423,4-Seam Fastball,84,90,75,-8.831604318999098,8.831604318999092,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Richards, Garrett,572070,R,FF,1216,94.3,2467,8.2,0.3700281423947877,0.4971312398848662,170.19532586139113,192.37629407201013,4-Seam Fastball,50,735,690,-22.180968210619,22.18096821061901,45,12,15,11,30,0,45,12:15,11:30,+0H 45M
,Márquez, Germán,608566,R,FF,1249,94.8,2077,12.6,0.686012253194847,0.8568531457674821,143.5116315896869,150.57838532321438,4-Seam Fastball,86,75,60,-7.066753733527463,7.066753733527461,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Cabrera, Génesis,650893,L,FF,523,97.6,2297,19.5,0.9501634108700125,0.9881701229549364,209.32250406727962,204.07749796406182,4-Seam Fastball,99,660,675,5.245006103217804,5.245006103217807,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Santiago, Héctor,502327,L,FF,321,90.9,2044,19.3,0.935971114685053,0.9955821217530951,222.03638046765371,220.5152883783995,4-Seam Fastball,100,630,645,1.5210920892542106,1.5210920892541984,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Kaprielian, James,621076,R,FF,1069,93,2035,17.1,0.8432317965997582,0.9047453152285506,141.84573110726777,149.00338432875148,4-Seam Fastball,90,75,60,-7.157653221483713,7.157653221483725,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Sheffield, Jordan,642068,R,FF,287,96.4,2589,17.9,0.8683953939827339,0.8878023259488997,155.53193798512328,154.57038495315015,4-Seam Fastball,89,765,765,0.9615530319731249,0.9615530319731239,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Middleton, Keynan,641871,R,FF,299,95.4,2385,18.8,0.8709030290863113,0.8956401425750528,147.29599308220784,155.40392623008245,4-Seam Fastball,90,60,765,-8.107933147874604,8.107933147874618,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Foltynewicz, Mike,592314,R,FF,651,93.8,2155,18.3,0.8940169374626523,0.9572736634391517,139.91450196692156,143.11530155394374,4-Seam Fastball,96,75,75,-3.200799587022175,3.2007995870221855,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Sandoval, Patrick,663776,L,FF,346,93.3,2079,16.1,0.7918539537440383,0.8621915266105411,202.5837927322513,190.20501584697416,4-Seam Fastball,86,675,705,12.378776885277148,12.37877688527713,-30,11,15,11,45,0,30,11:15,11:45,-0H 30M
,McClanahan, Shane,663556,L,FF,795,96.4,2256,19.2,0.910330217569468,0.9677462218204695,214.84371691398357,215.20449398651098,4-Seam Fastball,97,645,645,-0.3607770725274122,0.3607770725274065,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Turnbull, Spencer,605513,R,FF,272,93.9,2496,12.2,0.5428554286972606,0.5948327170785008,150.79567980219716,166.99099437855165,4-Seam Fastball,59,60,750,-16.19531457635449,16.19531457635448,30,1,0,12,30,0,30,1:00,12:30,+0H 30M
,McKenzie, Triston,663474,R,FF,1216,92.1,2256,19.6,0.9246850391510204,0.9719076722263421,166.7702300752114,169.68897069852076,4-Seam Fastball,97,750,735,-2.918740623309361,2.9187406233093576,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Misiewicz, Anthony,664948,L,FF,310,94.3,2218,17.9,0.8461426643799508,0.929628712251086,208.70058453631486,210.281495146222,4-Seam Fastball,93,660,660,-1.5809106099071357,1.5809106099070973,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Senzatela, Antonio,622608,R,FF,1300,94.6,2096,11.6,0.6252662983827095,0.8178725039404797,149.85888616157737,153.66076399957012,4-Seam Fastball,82,60,60,-3.8018778379927483,3.801877837992734,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Hernández, Carlos,672578,R,FF,692,97.1,2369,18.2,0.8746252744207836,0.9319210984565308,150.15006407458375,156.70537608701923,4-Seam Fastball,93,60,765,-6.555312012435479,6.555312012435472,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,González, Chi Chi,592346,R,FF,743,91.9,2340,11.2,0.5638135438213316,0.7112734857090101,151.3827458911814,165.58172984948507,4-Seam Fastball,71,60,750,-14.198983958303671,14.198983958303652,30,1,0,12,30,0,30,1:00,12:30,+0H 30M
,Steckenrider, Drew,608716,R,FF,660,94,2364,20.4,0.9322981472982835,0.9713383689059759,150.37361180771325,153.52027113698722,4-Seam Fastball,97,60,60,-3.146659329273973,3.146659329273972,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Rodriguez, Eduardo,593958,L,FF,1081,92.6,2176,16,0.7600248034605336,0.8346584904399339,213.84269853598374,208.4001227526814,4-Seam Fastball,83,645,660,5.442575783302345,5.442575783302343,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Hernandez, Elieser,622694,R,FF,421,90.9,2129,17.6,0.8386612794109,0.9128431036045159,154.2241805514828,161.77790199678904,4-Seam Fastball,91,765,750,-7.553721445306252,7.553721445306274,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Gallegos, Giovanny,606149,R,FF,649,94.4,2348,19.4,0.9206522678510192,0.9908124528814531,151.9045213911435,150.88404497743963,4-Seam Fastball,99,60,60,1.020476413703875,1.0204764137038684,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Sawamura, Hirokazu,617228,R,FF,428,96.1,2113,18,0.8777678022027428,0.9652290832958804,150.43299141852003,151.58088070595042,4-Seam Fastball,97,60,60,-1.147889287430388,1.1478892874303737,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Strickland, Hunter,519326,R,FF,503,94.9,2365,13.9,0.6483802318442226,0.7701975082488794,150.5921010768513,165.4606116409522,4-Seam Fastball,77,60,750,-14.868510564100916,14.868510564100918,30,1,0,12,30,0,30,1:00,12:30,+0H 30M
,Montgomery, Jordan,656756,L,FF,416,92.6,2284,17.8,0.8248535807050191,0.8796022681670641,213.21268275507396,205.7389262717253,4-Seam Fastball,88,660,675,7.473756483348666,7.4737564833486765,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Bumgarner, Madison,518516,L,FF,720,90.4,2305,17.1,0.8167073518675291,0.8625173469171951,214.3626581590654,211.14229821744757,4-Seam Fastball,86,645,660,3.2203599416178292,3.220359941617865,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Stephenson, Robert,596112,R,FF,376,96.5,2522,19.5,0.9676229210275279,0.9796484942900429,137.9186980137678,139.12145983108346,4-Seam Fastball,98,90,75,-1.2027618173156611,1.2027618173156633,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,DeSclafani, Anthony,543101,R,FF,689,94.1,2266,18.6,0.8843299565622639,0.9482004855287004,142.6779849082243,147.40210210528932,4-Seam Fastball,95,75,60,-4.724117197065027,4.724117197065033,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Rodríguez, Richard,593144,R,FF,812,93.1,2438,20.1,0.9281452087174197,0.9737047661000565,135.26789115436782,135.89731764044112,4-Seam Fastball,97,90,90,-0.6294264860732994,0.6294264860733182,0,1,30,1,30,0,0,1:30,1:30, 0H 00M
,Gutierrez, Vladimir,661269,R,FF,865,93.2,2167,17.8,0.8681162074220766,0.9169391453659115,137.9993305157762,142.88972017829377,4-Seam Fastball,92,90,75,-4.890389662517578,4.8903896625175705,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Hernandez, Darwinzon,650382,L,FF,530,94.8,2320,13.6,0.631463299957807,0.7094191157311844,207.610297618119,201.54088474686736,4-Seam Fastball,71,660,675,6.069412871251643,6.069412871251651,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Underwood Jr., Duane,621249,R,FF,426,94.1,2169,17.2,0.8406757679058994,0.9172871211247289,144.2355961015804,149.43127997270133,4-Seam Fastball,92,75,60,-5.195683871120934,5.195683871120937,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,De Los Santos, Enyel,660853,R,FF,477,94.8,2194,18.7,0.907946636272126,0.9802834732189153,130.19032591934462,132.88325647842913,4-Seam Fastball,98,105,90,-2.692930559084516,2.692930559084537,15,1,45,1,30,0,15,1:45,1:30,+0H 15M
,Ponce de Leon, Daniel,594965,R,FF,480,93,2281,20,0.9501917131963088,0.9684633794991506,151.20665354856158,152.75510647752319,4-Seam Fastball,97,60,60,-1.5484529289616091,1.5484529289615956,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Civale, Aaron,650644,R,FS,253,85.6,1652,11.5,0.6039745385026474,0.6691709496210874,155.73330920654524,116.23209136150305,Splitter,67,765,135,39.50121784504219,39.50121784504217,-90,12,45,2,15,1,30,12:45,2:15,-1H 30M
,Parker, Blake,453284,R,FS,218,79.4,813,9.4,0.7383640259255849,0.595759493414917,108.28834194333811,98.20023865178696,Splitter,60,150,165,10.08810329155115,10.088103291551143,-15,2,30,2,45,0,15,2:30,2:45,-0H 15M
,Peralta, Wily,503449,R,FS,343,81.3,1059,12.1,0.8006124842493344,0.9250597179720007,132.85029654561626,115.86166538311015,Splitter,93,90,135,16.98863116250611,16.98863116250614,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Shreve, Chasen,592741,L,FS,330,82.8,1026,11.3,0.7762907891994448,0.9267421974485798,241.90641557484813,258.882486608209,Splitter,93,600,555,-16.976071033360853,16.97607103336089,45,10,0,9,15,0,45,10:00,9:15,+0H 45M
,Neris, Héctor,593576,R,FS,458,84.2,1124,9.5,0.6179013642349448,0.6575784825180514,104.51989209456124,84.33522872824477,Splitter,66,150,195,20.18466336631647,20.184663366316457,-45,2,30,3,15,0,45,2:30,3:15,-0H 45M
,Odorizzi, Jake,543606,R,FS,379,84.7,1267,12.7,0.760480035412697,0.8911061802305579,137.07409486089952,109.97059760461704,Splitter,89,90,135,27.10349725628248,27.103497256282473,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Gausman, Kevin,592332,R,FS,910,83.6,1525,12.9,0.7006622846534674,0.7303464465822382,127.41413964126357,95.6790192267217,Splitter,73,105,165,31.735120414541868,31.73512041454187,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
,Ohtani, Shohei,660271,R,FS,338,88.1,1375,5.7,0.34511602120979,0.5379272253330833,134.27003424738473,100.32895675334778,Splitter,54,90,165,33.941077494036946,33.941077494036925,-75,1,30,2,45,1,15,1:30,2:45,-1H 15M
,Gonsolin, Tony,664062,R,FS,212,83.4,1446,13,0.7346729643908427,0.9119789044032912,123.83097090295827,103.47898858426178,Splitter,91,105,150,20.351982318696486,20.351982318696496,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M
,Montas, Frankie,593423,R,FS,658,87.5,1598,12.5,0.6676026964255534,0.7835334409085039,134.33509684356454,101.5544272428435,Splitter,78,90,150,32.78066960072104,32.78066960072104,-60,1,30,2,30,1,0,1:30,2:30,-1H 00M
,Stroman, Marcus,573186,R,FS,379,86,1637,13.2,0.7047840651378626,0.8219145544295478,124.67072340736622,91.78556923697823,Splitter,82,105,180,32.88515417038799,32.88515417038799,-75,1,45,3,0,1,15,1:45,3:00,-1H 15M
,Shoemaker, Matt,533167,R,FS,333,85.2,1213,12.6,0.7753225752027447,0.8420569548084756,128.8540037869923,105.15591702525187,Splitter,84,105,150,23.69808676174044,23.69808676174045,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M
,Eovaldi, Nathan,543135,R,FS,319,87.9,1540,11.7,0.6371912905917336,0.7788202372840214,128.19425017860644,92.4648010733839,Splitter,78,105,180,35.72944910522254,35.72944910522256,-75,1,45,3,0,1,15,1:45,3:00,-1H 15M
,Walker, Taijuan,592836,R,FS,336,89.5,1507,15.4,0.8453406383424256,0.8009388764967846,141.44998417746694,111.57287137051543,Splitter,80,75,135,29.877112806951516,29.877112806951523,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,Sawamura, Hirokazu,617228,R,FS,340,91.6,1357,8.2,0.48977810265826477,0.655426249250241,145.19547817374993,112.30579815007506,Splitter,66,75,135,32.88968002367487,32.88968002367489,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,Mize, Casey,663554,R,FS,267,85.9,1096,12.9,0.8576022348197668,0.8953377980723822,109.39923149207527,87.00053771140138,Splitter,90,135,180,22.398693780673895,22.398693780673906,-45,2,15,3,0,0,45,2:15,3:00,-0H 45M
,Maeda, Kenta,628317,R,FS,478,84.2,1458,13.2,0.7401402001929095,0.8530703690126497,119.97993983436533,89.28233971806522,Splitter,85,120,180,30.69760011630011,30.697600116300094,-60,2,0,3,0,1,0,2:00,3:00,-1H 00M
,Stanek, Ryne,592773,R,FS,234,88,984,12.6,0.8965583909547806,0.9448524223642754,125.28169357524466,110.48226269994103,Splitter,94,105,135,14.799430875303628,14.799430875303626,-30,1,45,2,15,0,30,1:45,2:15,-0H 30M
,Mahle, Tyler,641816,R,FS,495,86.4,1843,16.9,0.8582120698312853,0.9201543470564527,134.54488871433915,114.58680388911353,Splitter,92,90,135,19.958084825225626,19.958084825225605,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Cobb, Alex,502171,R,FS,521,87.5,1636,14.9,0.7883479911143129,0.798157480724927,131.55103462040276,99.36554362353522,Splitter,80,90,165,32.18549099686754,32.185490996867536,-75,1,30,2,45,1,15,1:30,2:45,-1H 15M
,López, Jorge,605347,R,SI,766,95.3,1967,19.4,0.9841523071978137,0.9479943846906473,139.39484886911117,119.46524789421284,Sinker,95,75,120,19.929600974898335,19.929600974898324,-45,1,15,2,0,0,45,1:15,2:00,-0H 45M
,Fleming, Josh,676596,L,SI,738,91.2,1789,19.4,0.9974655870202348,0.9215292106169689,237.94443565055582,262.79307336895954,Sinker,92,600,555,-24.848637718403722,24.8486377184037,45,10,0,9,15,0,45,10:00,9:15,+0H 45M
,Ureña, José,570632,R,SI,778,93.8,2144,17.7,0.8581108452192918,0.8620692352711401,142.7700019914069,110.38569649817109,Sinker,86,75,135,32.384305493235814,32.38430549323582,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,Garza, Justin,621057,R,SI,250,94.8,2249,17.7,0.8568088358149137,0.9203254470394717,147.3181257689511,153.0589568007684,Sinker,92,60,60,-5.740831031817322,5.7408310318173355,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,García, Luis,472610,R,SI,292,98.3,2175,17.3,0.8708894101511016,0.8542711660133241,146.6198940915204,121.5201202920689,Sinker,85,60,120,25.099773799451498,25.099773799451487,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,Manning, Matt,666159,R,SI,274,93.7,1933,17.6,0.9168608613852769,0.914827362705616,163.6160327930585,143.9102202176789,Sinker,91,750,75,19.70581257537961,19.70581257537959,-45,12,30,1,15,0,45,12:30,1:15,-0H 45M
,Peacock, Matt,676840,R,SI,839,93.3,2044,18.1,0.908433281646659,0.9432074134420233,124.25186874594613,105.02226806643341,Sinker,94,105,150,19.229600679512714,19.229600679512696,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M
,King, Michael,650633,R,SI,521,93.9,2288,19.8,0.918913816556245,0.8518902441702625,138.73927254711762,111.74916376742209,Sinker,85,90,135,26.990108779695532,26.990108779695532,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Sandlin, Nick,680704,R,SI,219,94.4,2214,17.6,0.8453035674839305,0.8103429550299922,123.42962083376827,98.47140456349126,Sinker,81,120,165,24.958216270277006,24.95821627027701,-45,2,0,2,45,0,45,2:00,2:45,-0H 45M
,López, Pablo,641154,R,SI,208,93.7,1986,17.7,0.8830146788844949,0.8353094186111465,137.91894187714252,108.76271787712538,Sinker,84,90,135,29.156224000017133,29.156224000017136,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Dolis, Rafael,503569,R,SI,392,94.8,2277,20.4,0.9586787158843634,0.9120797529193558,153.59440640871412,132.0664157344188,Sinker,91,60,90,21.527990674295324,21.527990674295303,-30,1,0,1,30,0,30,1:00,1:30,-0H 30M
,Dobnak, Randy,677976,R,SI,410,91.6,1943,17.1,0.8595914189888352,0.8812197310261861,113.84785612875623,84.93181426519261,Sinker,88,135,195,28.91604186356362,28.916041863563617,-60,2,15,3,15,1,0,2:15,3:15,-1H 00M
,Borucki, Ryan,621366,L,SI,211,95.2,2349,20.9,0.9694630212396409,0.9576094519628303,223.35993258639354,241.1330835156016,Sinker,96,630,600,-17.77315092920807,17.77315092920806,30,10,30,10,0,0,30,10:30,10:00,+0H 30M
,Cishek, Steve,518553,R,SI,542,90.2,2310,18.9,0.8652420702635849,0.8209001735058495,118.15494728007323,101.48141958218923,Sinker,82,120,150,16.673527697883998,16.67352769788401,-30,2,0,2,30,0,30,2:00,2:30,-0H 30M
,Skubal, Tarik,669373,L,SI,327,94.5,2021,19.1,0.9706828921376213,0.94232164217258,214.70189326271333,235.66580333820127,Sinker,94,645,615,-20.963910075487945,20.963910075487956,30,10,45,10,15,0,30,10:45,10:15,+0H 30M
,Hearn, Taylor,621368,L,SI,371,93.8,2168,18.5,0.8949363477993703,0.8786700467835494,210.05059468589252,237.50640046564564,Sinker,88,660,600,-27.45580577975312,27.45580577975311,60,11,0,10,0,1,0,11:00,10:00,+1H 00M
,Peralta, Wily,503449,R,SI,480,94,1798,17.7,0.9462062521071928,0.9726102576770715,151.91602764981602,137.2643684987753,Sinker,97,60,90,14.651659151040718,14.651659151040722,-30,1,0,1,30,0,30,1:00,1:30,-0H 30M
,Britton, Zack,502154,L,SI,272,92.6,1955,15.3,0.7718344644144,0.8324517580279196,227.54078017962388,258.5145854169445,Sinker,83,630,570,-30.97380523732062,30.97380523732061,60,10,30,9,30,1,0,10:30,9:30,+1H 00M
,Wheeler, Zack,554430,R,SI,582,96.7,2200,19.6,0.9467241134216385,0.9097684185669963,143.71655530467157,122.70392048211471,Sinker,91,75,120,21.012634822556862,21.01263482255686,-45,1,15,2,0,0,45,1:15,2:00,-0H 45M
,Slegers, Aaron,642083,R,SI,220,91.6,1947,16.3,0.814577241776836,0.835460842079309,142.70572816212444,106.82265372459437,Sinker,84,75,150,35.88307443753007,35.88307443753006,-75,1,15,2,30,1,15,1:15,2:30,-1H 15M
,Ottavino, Adam,493603,R,SI,305,94.6,2281,16.9,0.789908255435745,0.7611163086709539,146.4714519201675,110.59016031264859,Sinker,76,60,135,35.88129160751892,35.881291607518925,-75,1,0,2,15,1,15,1:00,2:15,-1H 15M
,Houser, Adrian,605288,R,SI,1256,93.6,2036,18,0.9043633393489208,0.8981316763523916,138.85411994700766,112.01479991829125,Sinker,90,75,135,26.839320028716415,26.83932002871642,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,Chafin, Andrew,605177,L,SI,410,92.1,2113,19.5,0.9364100565528896,0.9447132083954561,215.23911984711822,230.68243859132002,Sinker,94,645,615,-15.443318744201804,15.443318744201832,30,10,45,10,15,0,30,10:45,10:15,+0H 30M
,Treinen, Blake,595014,R,SI,290,97.4,2234,19.5,0.9498522044911499,0.9032010324051877,128.91872298752142,104.65014658302852,Sinker,90,105,150,24.268576404492904,24.268576404492915,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M
,de Geus, Brett,676969,R,SI,494,93.8,2055,17.8,0.893065815774726,0.8519986967083427,134.57690746847805,107.54236753998148,Sinker,85,90,150,27.03453992849657,27.034539928496574,-60,1,30,2,30,1,0,1:30,2:30,-1H 00M
,Quantrill, Cal,615698,R,SI,823,94.3,2087,19.3,0.9583580865867417,0.96409639560593,147.14392759899553,133.78797794436213,Sinker,96,60,90,13.355949654633406,13.355949654633413,-30,1,0,1,30,0,30,1:00,1:30,-0H 30M
,Bassitt, Chris,605135,R,SI,836,92.7,2116,19.7,0.9423237952279497,0.8827345842127048,142.60724240527733,118.07123687139682,Sinker,88,75,120,24.536005533880513,24.536005533880488,-45,1,15,2,0,0,45,1:15,2:00,-0H 45M
,Burnes, Corbin,669203,R,SI,233,96.9,2559,16.9,0.7784534564022405,0.7133308424295266,163.1264828073541,132.39995053579332,Sinker,71,750,90,30.726532271560785,30.726532271560764,-60,12,30,1,30,1,0,12:30,1:30,-1H 00M
,Stammen, Craig,489334,R,SI,617,92.3,2200,18.2,0.8607330194452376,0.9246512687880859,147.1912310031809,129.3603709162856,Sinker,92,60,105,17.830860086895285,17.8308600868953,-45,1,0,1,45,0,45,1:00,1:45,-0H 45M
,Holland, Derek,502706,L,SI,388,93.1,2359,21.2,0.9881467650018897,0.987776308034289,226.6047082953012,230.95475344573208,Sinker,99,630,615,-4.350045150430873,4.350045150430854,15,10,30,10,15,0,15,10:30,10:15,+0H 15M
,Tapia, Domingo,593619,R,SI,291,97.2,2106,19.3,0.9708843250524422,0.9262189755367043,137.53473030553735,115.1714261553415,Sinker,93,90,135,22.363304150195844,22.36330415019586,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Santana, Edgar,650828,R,SI,385,94.3,2201,17,0.8306564377504603,0.8122924207138579,139.51103341934663,107.67880428735637,Sinker,81,75,150,31.83222913199026,31.832229131990253,-75,1,15,2,30,1,15,1:15,2:30,-1H 15M
,Neris, Héctor,593576,R,SI,232,94.8,2232,19.8,0.9471344020688375,0.8798806468593112,143.68406736847044,118.77568415018291,Sinker,88,75,120,24.908383218287526,24.90838321828752,-45,1,15,2,0,0,45,1:15,2:00,-0H 45M
,Woodford, Jake,663765,R,SI,421,91.4,2016,15.9,0.7963167941263528,0.8438475659183604,152.58157992976373,121.47692994071926,Sinker,84,60,120,31.104649989044475,31.104649989044482,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,Lucchesi, Joey,664192,L,SI,373,91.1,2210,19.8,0.9272579858943375,0.876071387894905,204.42075448620724,227.98090428603408,Sinker,88,675,630,-23.56014979982683,23.560149799826824,45,11,15,10,30,0,45,11:15,10:30,+0H 45M
,Staumont, Josh,622251,R,SI,237,96.7,2210,18.4,0.9002632334098545,0.8879634175378287,167.62091373981195,147.7531395019855,Sinker,89,750,60,19.867774237826467,19.86777423782645,-30,12,30,1,0,0,30,12:30,1:00,-0H 30M
,Cisnero, José,542585,R,SI,273,96.4,2258,19.7,0.9562744200377441,0.9262144969539339,133.8557682836327,117.82854440895201,Sinker,93,90,120,16.027223874680686,16.027223874680686,-30,1,30,2,0,0,30,1:30,2:00,-0H 30M
,Guerra, Junior,448855,R,SI,454,93.1,2141,19.7,0.9518505244683592,0.8864048952387122,156.31994318752487,132.04519818089466,Sinker,89,765,90,24.274745006630212,24.274745006630216,-45,12,45,1,30,0,45,12:45,1:30,-0H 45M
,Jansen, Kenley,445276,R,SI,281,93.9,2338,19.9,0.9423541898093496,0.9380251235606003,178.6153148330066,159.01661732729883,Sinker,94,720,765,19.598697505707776,19.598697505707772,-45,12,0,12,45,0,45,12:00,12:45,-0H 45M
,Finnegan, Kyle,640448,R,SI,825,95.6,2058,19.2,0.9526935974262539,0.987783271939271,142.08945782714744,140.71825138194805,Sinker,99,75,75,1.371206445199391,1.371206445199362,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Freeland, Kyle,607536,L,SI,288,91.3,2360,14.1,0.7008113942979756,0.6997120110195154,221.44800380462945,246.7288934717594,Sinker,70,630,585,-25.28088966712994,25.28088966712996,45,10,30,9,45,0,45,10:30,9:45,+0H 45M
,Castillo, Luis,622491,R,SI,740,97.3,2137,18.7,0.9431440979556346,0.8868576413637451,124.21600565585132,100.28513038618014,Sinker,89,105,165,23.930875269671176,23.93087526967118,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
